Id,night_minutes,temp,NY,holliday,sunday,saturday,covid_cases,food_gen,investment,salary,house_built,sale,salary_arrears,agricultural_industry,food_price,date,Y,date,Y,salary_arrears,date,Y,salary_arrears,sale,food_price
118,830,2.3,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-18,691736.0,2010-10-18,691736.0,135204.0,2010-10-18,691736.0,135204.0,27726.0,2445.48
119,835,0.4,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-19,694142.0,2010-10-19,694142.0,135204.0,2010-10-19,694142.0,135204.0,27726.0,2445.48
120,841,2.5,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-20,693963.0,2010-10-20,693963.0,135204.0,2010-10-20,693963.0,135204.0,27726.0,2445.48
121,845,2.1,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-21,698488.0,2010-10-21,698488.0,135204.0,2010-10-21,698488.0,135204.0,27726.0,2445.48
122,850,3.8,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-22,704083.0,2010-10-22,704083.0,135204.0,2010-10-22,704083.0,135204.0,27726.0,2445.48
123,855,6.8,0.0,0.0,0,1,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-23,675913.0,2010-10-23,675913.0,135204.0,2010-10-23,675913.0,135204.0,27726.0,2445.48
124,860,3.8,0.0,0.0,1,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-24,663629.0,2010-10-24,663629.0,135204.0,2010-10-24,663629.0,135204.0,27726.0,2445.48
125,865,3.6,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-25,694734.0,2010-10-25,694734.0,135204.0,2010-10-25,694734.0,135204.0,27726.0,2445.48
126,869,3.1,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-26,698406.0,2010-10-26,698406.0,135204.0,2010-10-26,698406.0,135204.0,27726.0,2445.48
127,875,5.0,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-27,697974.0,2010-10-27,697974.0,135204.0,2010-10-27,697974.0,135204.0,27726.0,2445.48
128,879,4.3,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-28,698265.0,2010-10-28,698265.0,135204.0,2010-10-28,698265.0,135204.0,27726.0,2445.48
129,884,4.6,0.0,0.0,0,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-29,701877.0,2010-10-29,701877.0,135204.0,2010-10-29,701877.0,135204.0,27726.0,2445.48
130,889,4.0,0.0,0.0,0,1,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-30,678122.0,2010-10-30,678122.0,135204.0,2010-10-30,678122.0,135204.0,27726.0,2445.48
131,894,2.5,0.0,0.0,1,0,0.0,106.36,98856.8,22240.4,480.4,27726.0,135204.0,72.3,2445.48,2010-10-31,671675.0,2010-10-31,671675.0,135204.0,2010-10-31,671675.0,135204.0,27726.0,2445.48
132,898,-0.8,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-01,704739.0,2010-11-01,704739.0,110220.0,2010-11-01,704739.0,110220.0,27126.0,2515.06
133,903,-0.2,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-02,702872.0,2010-11-02,702872.0,110220.0,2010-11-02,702872.0,110220.0,27126.0,2515.06
134,908,1.4,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-03,702644.0,2010-11-03,702644.0,110220.0,2010-11-03,702644.0,110220.0,27126.0,2515.06
135,912,2.0,0.0,1.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-04,686221.0,2010-11-04,686221.0,110220.0,2010-11-04,686221.0,110220.0,27126.0,2515.06
136,917,3.5,0.0,1.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-05,686665.0,2010-11-05,686665.0,110220.0,2010-11-05,686665.0,110220.0,27126.0,2515.06
137,922,4.1,0.0,0.0,0,1,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-06,680754.0,2010-11-06,680754.0,110220.0,2010-11-06,680754.0,110220.0,27126.0,2515.06
138,926,-0.2,0.0,0.0,1,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-07,681806.0,2010-11-07,681806.0,110220.0,2010-11-07,681806.0,110220.0,27126.0,2515.06
139,930,0.3,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-08,713349.0,2010-11-08,713349.0,110220.0,2010-11-08,713349.0,110220.0,27126.0,2515.06
140,935,0.8,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-09,717785.0,2010-11-09,717785.0,110220.0,2010-11-09,717785.0,110220.0,27126.0,2515.06
141,939,2.5,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-10,711841.0,2010-11-10,711841.0,110220.0,2010-11-10,711841.0,110220.0,27126.0,2515.06
142,944,5.1,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-11,713822.0,2010-11-11,713822.0,110220.0,2010-11-11,713822.0,110220.0,27126.0,2515.06
143,949,4.3,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-12,716637.0,2010-11-12,716637.0,110220.0,2010-11-12,716637.0,110220.0,27126.0,2515.06
144,953,4.9,0.0,0.0,0,1,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-13,710733.0,2010-11-13,710733.0,110220.0,2010-11-13,710733.0,110220.0,27126.0,2515.06
145,957,6.7,0.0,0.0,1,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-14,684916.0,2010-11-14,684916.0,110220.0,2010-11-14,684916.0,110220.0,27126.0,2515.06
146,962,5.7,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-15,709373.0,2010-11-15,709373.0,110220.0,2010-11-15,709373.0,110220.0,27126.0,2515.06
147,966,4.5,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-16,709096.0,2010-11-16,709096.0,110220.0,2010-11-16,709096.0,110220.0,27126.0,2515.06
148,969,5.9,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-17,718717.0,2010-11-17,718717.0,110220.0,2010-11-17,718717.0,110220.0,27126.0,2515.06
149,973,-0.5,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-18,718036.0,2010-11-18,718036.0,110220.0,2010-11-18,718036.0,110220.0,27126.0,2515.06
150,978,-2.6,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-19,723343.0,2010-11-19,723343.0,110220.0,2010-11-19,723343.0,110220.0,27126.0,2515.06
151,982,-1.7,0.0,0.0,0,1,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-20,714677.0,2010-11-20,714677.0,110220.0,2010-11-20,714677.0,110220.0,27126.0,2515.06
152,985,-10.3,0.0,0.0,1,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-21,711583.0,2010-11-21,711583.0,110220.0,2010-11-21,711583.0,110220.0,27126.0,2515.06
153,989,-13.6,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-22,754836.0,2010-11-22,754836.0,110220.0,2010-11-22,754836.0,110220.0,27126.0,2515.06
154,993,-9.8,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-23,763283.0,2010-11-23,763283.0,110220.0,2010-11-23,763283.0,110220.0,27126.0,2515.06
155,996,-7.1,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-24,757357.0,2010-11-24,757357.0,110220.0,2010-11-24,757357.0,110220.0,27126.0,2515.06
156,1000,-8.1,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-25,761734.0,2010-11-25,761734.0,110220.0,2010-11-25,761734.0,110220.0,27126.0,2515.06
157,1003,-1.7,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-26,764277.0,2010-11-26,764277.0,110220.0,2010-11-26,764277.0,110220.0,27126.0,2515.06
158,1007,-4.5,0.0,0.0,0,1,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-27,736255.0,2010-11-27,736255.0,110220.0,2010-11-27,736255.0,110220.0,27126.0,2515.06
159,1010,-7.8,0.0,0.0,1,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-28,733720.0,2010-11-28,733720.0,110220.0,2010-11-28,733720.0,110220.0,27126.0,2515.06
160,1013,-17.8,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-29,767776.0,2010-11-29,767776.0,110220.0,2010-11-29,767776.0,110220.0,27126.0,2515.06
161,1016,-21.4,0.0,0.0,0,0,0.0,101.58,98856.8,22240.4,564.0,27126.0,110220.0,72.3,2515.06,2010-11-30,781003.0,2010-11-30,781003.0,110220.0,2010-11-30,781003.0,110220.0,27126.0,2515.06
162,1019,-15.8,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-01,781141.0,2010-12-01,781141.0,148794.0,2010-12-01,781141.0,148794.0,32057.0,2701.17
163,1023,-22.8,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-02,791703.0,2010-12-02,791703.0,148794.0,2010-12-02,791703.0,148794.0,32057.0,2701.17
164,1026,-22.8,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-03,790845.0,2010-12-03,790845.0,148794.0,2010-12-03,790845.0,148794.0,32057.0,2701.17
165,1028,-12.9,0.0,0.0,0,1,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-04,759210.0,2010-12-04,759210.0,148794.0,2010-12-04,759210.0,148794.0,32057.0,2701.17
166,1030,-7.7,0.0,0.0,1,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-05,750850.0,2010-12-05,750850.0,148794.0,2010-12-05,750850.0,148794.0,32057.0,2701.17
167,1033,-3.3,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-06,767737.0,2010-12-06,767737.0,148794.0,2010-12-06,767737.0,148794.0,32057.0,2701.17
168,1035,-5.5,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-07,763967.0,2010-12-07,763967.0,148794.0,2010-12-07,763967.0,148794.0,32057.0,2701.17
169,1038,-7.9,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-08,770692.0,2010-12-08,770692.0,148794.0,2010-12-08,770692.0,148794.0,32057.0,2701.17
170,1039,-5.5,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-09,772054.0,2010-12-09,772054.0,148794.0,2010-12-09,772054.0,148794.0,32057.0,2701.17
171,1042,-5.3,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-10,767357.0,2010-12-10,767357.0,148794.0,2010-12-10,767357.0,148794.0,32057.0,2701.17
172,1043,-4.3,0.0,0.0,0,1,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-11,748232.0,2010-12-11,748232.0,148794.0,2010-12-11,748232.0,148794.0,32057.0,2701.17
173,1044,-6.5,0.0,0.0,1,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-12,737517.0,2010-12-12,737517.0,148794.0,2010-12-12,737517.0,148794.0,32057.0,2701.17
174,1046,-10.7,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-13,771403.0,2010-12-13,771403.0,148794.0,2010-12-13,771403.0,148794.0,32057.0,2701.17
175,1047,-10.5,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-14,772748.0,2010-12-14,772748.0,148794.0,2010-12-14,772748.0,148794.0,32057.0,2701.17
176,1049,-7.8,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-15,767055.0,2010-12-15,767055.0,148794.0,2010-12-15,767055.0,148794.0,32057.0,2701.17
177,1050,-5.4,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-16,764314.0,2010-12-16,764314.0,148794.0,2010-12-16,764314.0,148794.0,32057.0,2701.17
178,1050,-8.7,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-17,767729.0,2010-12-17,767729.0,148794.0,2010-12-17,767729.0,148794.0,32057.0,2701.17
179,1051,-16.0,0.0,0.0,0,1,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-18,761675.0,2010-12-18,761675.0,148794.0,2010-12-18,761675.0,148794.0,32057.0,2701.17
180,1052,-25.6,0.0,0.0,1,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-19,764778.0,2010-12-19,764778.0,148794.0,2010-12-19,764778.0,148794.0,32057.0,2701.17
181,1052,-26.4,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-20,807539.0,2010-12-20,807539.0,148794.0,2010-12-20,807539.0,148794.0,32057.0,2701.17
182,1052,-26.7,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-21,813972.0,2010-12-21,813972.0,148794.0,2010-12-21,813972.0,148794.0,32057.0,2701.17
183,1052,-16.4,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-22,802957.0,2010-12-22,802957.0,148794.0,2010-12-22,802957.0,148794.0,32057.0,2701.17
184,1052,-11.9,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-23,788383.0,2010-12-23,788383.0,148794.0,2010-12-23,788383.0,148794.0,32057.0,2701.17
185,1052,-19.6,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-24,797254.0,2010-12-24,797254.0,148794.0,2010-12-24,797254.0,148794.0,32057.0,2701.17
186,1052,-18.9,0.0,0.0,0,1,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-25,784460.0,2010-12-25,784460.0,148794.0,2010-12-25,784460.0,148794.0,32057.0,2701.17
187,1051,-18.1,0.0,0.0,1,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-26,768172.0,2010-12-26,768172.0,148794.0,2010-12-26,768172.0,148794.0,32057.0,2701.17
188,1050,-14.9,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-27,798601.0,2010-12-27,798601.0,148794.0,2010-12-27,798601.0,148794.0,32057.0,2701.17
189,1050,-12.3,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-28,791683.0,2010-12-28,791683.0,148794.0,2010-12-28,791683.0,148794.0,32057.0,2701.17
190,1049,-14.3,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-29,784493.0,2010-12-29,784493.0,148794.0,2010-12-29,784493.0,148794.0,32057.0,2701.17
191,1047,-19.0,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-30,785842.0,2010-12-30,785842.0,148794.0,2010-12-30,785842.0,148794.0,32057.0,2701.17
192,1046,-18.3,0.0,0.0,0,0,0.0,100.71,98856.8,22240.4,691.4,32057.0,148794.0,72.3,2701.17,2010-12-31,766495.0,2010-12-31,766495.0,148794.0,2010-12-31,766495.0,148794.0,32057.0,2701.17
193,1044,-19.0,1.0,0.0,0,1,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-01,713187.0,2011-01-01,713187.0,127663.0,2011-01-01,713187.0,127663.0,26180.0,2933.78
194,1043,-18.5,1.0,0.0,1,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-02,726648.0,2011-01-02,726648.0,127663.0,2011-01-02,726648.0,127663.0,26180.0,2933.78
195,1041,-17.5,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-03,742179.0,2011-01-03,742179.0,127663.0,2011-01-03,742179.0,127663.0,26180.0,2933.78
196,1039,-18.0,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-04,750514.0,2011-01-04,750514.0,127663.0,2011-01-04,750514.0,127663.0,26180.0,2933.78
197,1037,-18.5,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-05,751945.0,2011-01-05,751945.0,127663.0,2011-01-05,751945.0,127663.0,26180.0,2933.78
198,1034,-20.0,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-06,755898.0,2011-01-06,755898.0,127663.0,2011-01-06,755898.0,127663.0,26180.0,2933.78
199,1033,-20.0,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-07,743093.0,2011-01-07,743093.0,127663.0,2011-01-07,743093.0,127663.0,26180.0,2933.78
200,1030,-20.0,1.0,0.0,0,1,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-08,756302.0,2011-01-08,756302.0,127663.0,2011-01-08,756302.0,127663.0,26180.0,2933.78
201,1027,-20.8,1.0,0.0,1,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-09,753163.0,2011-01-09,753163.0,127663.0,2011-01-09,753163.0,127663.0,26180.0,2933.78
202,1025,-15.6,1.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-10,761249.0,2011-01-10,761249.0,127663.0,2011-01-10,761249.0,127663.0,26180.0,2933.78
203,1022,-8.6,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-11,778338.0,2011-01-11,778338.0,127663.0,2011-01-11,778338.0,127663.0,26180.0,2933.78
204,1019,-8.3,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-12,773437.0,2011-01-12,773437.0,127663.0,2011-01-12,773437.0,127663.0,26180.0,2933.78
205,1016,-9.1,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-13,775793.0,2011-01-13,775793.0,127663.0,2011-01-13,775793.0,127663.0,26180.0,2933.78
206,1013,-12.1,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-14,779855.0,2011-01-14,779855.0,127663.0,2011-01-14,779855.0,127663.0,26180.0,2933.78
207,1009,-16.0,0.0,0.0,0,1,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-15,762470.0,2011-01-15,762470.0,127663.0,2011-01-15,762470.0,127663.0,26180.0,2933.78
208,1006,-17.5,0.0,0.0,1,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-16,757828.0,2011-01-16,757828.0,127663.0,2011-01-16,757828.0,127663.0,26180.0,2933.78
209,1003,-18.2,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-17,797837.0,2011-01-17,797837.0,127663.0,2011-01-17,797837.0,127663.0,26180.0,2933.78
210,999,-18.9,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-18,805923.0,2011-01-18,805923.0,127663.0,2011-01-18,805923.0,127663.0,26180.0,2933.78
211,996,-21.7,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-19,805099.0,2011-01-19,805099.0,127663.0,2011-01-19,805099.0,127663.0,26180.0,2933.78
212,992,-22.1,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-20,813589.0,2011-01-20,813589.0,127663.0,2011-01-20,813589.0,127663.0,26180.0,2933.78
213,989,-20.9,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-21,815235.0,2011-01-21,815235.0,127663.0,2011-01-21,815235.0,127663.0,26180.0,2933.78
214,984,-21.0,0.0,0.0,0,1,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-22,791670.0,2011-01-22,791670.0,127663.0,2011-01-22,791670.0,127663.0,26180.0,2933.78
215,980,-23.6,0.0,0.0,1,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-23,785484.0,2011-01-23,785484.0,127663.0,2011-01-23,785484.0,127663.0,26180.0,2933.78
216,977,-22.8,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-24,812213.0,2011-01-24,812213.0,127663.0,2011-01-24,812213.0,127663.0,26180.0,2933.78
217,973,-14.4,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-25,802744.0,2011-01-25,802744.0,127663.0,2011-01-25,802744.0,127663.0,26180.0,2933.78
218,968,-7.8,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-26,786324.0,2011-01-26,786324.0,127663.0,2011-01-26,786324.0,127663.0,26180.0,2933.78
219,964,-10.2,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-27,781159.0,2011-01-27,781159.0,127663.0,2011-01-27,781159.0,127663.0,26180.0,2933.78
220,960,-12.2,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-28,783387.0,2011-01-28,783387.0,127663.0,2011-01-28,783387.0,127663.0,26180.0,2933.78
221,955,-15.0,0.0,0.0,0,1,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-29,768372.0,2011-01-29,768372.0,127663.0,2011-01-29,768372.0,127663.0,26180.0,2933.78
222,951,-11.2,0.0,0.0,1,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-30,754354.0,2011-01-30,754354.0,127663.0,2011-01-30,754354.0,127663.0,26180.0,2933.78
223,947,-7.3,0.0,0.0,0,0,0.0,99.29,14700.8,19092.4,22.2,26180.0,127663.0,58.8,2933.78,2011-01-31,780824.0,2011-01-31,780824.0,127663.0,2011-01-31,780824.0,127663.0,26180.0,2933.78
224,942,-11.5,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-01,775914.0,2011-02-01,775914.0,131870.0,2011-02-01,775914.0,131870.0,25514.0,2971.34
225,938,-16.3,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-02,786665.0,2011-02-02,786665.0,131870.0,2011-02-02,786665.0,131870.0,25514.0,2971.34
226,934,-13.8,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-03,780550.0,2011-02-03,780550.0,131870.0,2011-02-03,780550.0,131870.0,25514.0,2971.34
227,929,-11.8,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-04,783017.0,2011-02-04,783017.0,131870.0,2011-02-04,783017.0,131870.0,25514.0,2971.34
228,925,-11.8,0.0,0.0,0,1,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-05,757489.0,2011-02-05,757489.0,131870.0,2011-02-05,757489.0,131870.0,25514.0,2971.34
229,919,-9.9,0.0,0.0,1,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-06,747108.0,2011-02-06,747108.0,131870.0,2011-02-06,747108.0,131870.0,25514.0,2971.34
230,915,-8.2,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-07,774810.0,2011-02-07,774810.0,131870.0,2011-02-07,774810.0,131870.0,25514.0,2971.34
231,911,-8.5,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-08,774735.0,2011-02-08,774735.0,131870.0,2011-02-08,774735.0,131870.0,25514.0,2971.34
232,905,-15.5,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-09,780286.0,2011-02-09,780286.0,131870.0,2011-02-09,780286.0,131870.0,25514.0,2971.34
233,901,-13.3,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-10,781325.0,2011-02-10,781325.0,131870.0,2011-02-10,781325.0,131870.0,25514.0,2971.34
234,896,-11.0,0.0,0.0,0,0,0.0,102.74,14700.8,19092.4,44.1,25514.0,131870.0,58.8,2971.34,2011-02-11,776792.0,2011-02-11,776792.0,131870.0,2011-02-11,776792.0,131870.0,25514.0,2971.34
